Income,Age,Customer_For,num_children,total_spend,total_purchases,spend_to_income_ratio,MntWines_ratio,MntMeatProducts_ratio,MntGoldProds_ratio,web_purchase_ratio,store_purchase_ratio,catalog_purchase_ratio,NumWebVisitsMonth,deal_purchase_ratio,campaign_accept_count,Recency
10.847052926545164,67.0,236.0,0,5.231108616854587,8.0,0.0036199799538744488,0.43548387096774194,0.26881720430107525,0.20967741935483872,0.125,0.5,0.375,2.0,0.125,0.0,80.0
8.922791623969637,51.0,270.0,1,3.4657359027997265,5.0,0.0041333333333333335,0.0967741935483871,0.3225806451612903,0.3870967741935484,0.4,0.6,0.0,5.0,0.6,0.0,19.0
11.289056650716423,50.0,1.0,0,6.892641641172089,15.0,0.012309077944984426,0.125,0.2703252032520325,0.17682926829268292,0.13333333333333333,0.6,0.26666666666666666,1.0,0.06666666666666667,0.0,72.0
8.922791623969637,30.0,597.0,0,4.812184355372417,7.0,0.016266666666666665,0.02459016393442623,0.11475409836065574,0.4098360655737705,0.42857142857142855,0.42857142857142855,0.14285714285714285,9.0,0.42857142857142855,0.0,24.0
10.638951609723101,58.0,401.0,1,4.02535169073515,4.0,0.0013180598159509202,0.23636363636363636,0.2727272727272727,0.23636363636363636,0.5,0.5,0.0,9.0,0.25,0.0,92.0
10.847052926545164,75.0,179.0,3,4.8283137373023015,7.0,0.0024133199692496325,0.3870967741935484,0.3870967741935484,0.056451612903225805,0.2857142857142857,0.5714285714285714,0.14285714285714285,6.0,0.42857142857142855,0.0,96.0
11.19204504181486,72.0,598.0,2,7.1853870155804165,19.0,0.01818056512749828,0.6262319939347991,0.2403335860500379,0.02880970432145565,0.2631578947368421,0.631578947368421,0.10526315789473684,8.0,0.47368421052631576,0.0,39.0
11.089606928642473,69.0,48.0,1,6.230481447578482,16.0,0.0077421128180069024,0.4832347140039448,0.2465483234714004,0.027613412228796843,0.25,0.625,0.125,2.0,0.0625,0.0,29.0
11.279024257003059,62.0,687.0,0,7.434847875211999,27.610000000000127,0.021391658137801195,0.38393384524512697,0.4607206142941524,0.018901358535144713,0.21428571428571427,0.4642857142857143,0.32142857142857145,3.0,0.03571428571428571,0.0,2.0
10.485451744135313,49.0,543.0,1,4.290459441148391,5.0,0.00201173512154233,0.16666666666666666,0.2777777777777778,0.041666666666666664,0.4,0.6,0.0,7.0,0.4,0.0,54.0
11.321559127189037,49.0,22.0,0,7.388946097618437,20.0,0.019580538131796277,0.31539888682745826,0.3401360544217687,0.14904143475572046,0.2,0.35,0.45,1.0,0.05,2.0,54.0
11.103060692517378,48.0,382.0,2,6.408528791059498,16.0,0.009130218612990222,0.5412541254125413,0.20462046204620463,0.17986798679867988,0.25,0.625,0.125,3.0,0.4375,0.0,57.0
11.319158660491532,71.0,587.0,0,7.579678823090456,26.0,0.023754612546125462,0.5028104241185488,0.22074603985692387,0.0970873786407767,0.11538461538461539,0.5,0.38461538461538464,1.0,0.038461538461538464,1.0,55.0
11.160356366215561,60.0,453.0,0,6.9975959829819265,20.0,0.015550528547242022,0.2698993595608417,0.4409881061299177,0.036596523330283626,0.25,0.5,0.25,3.0,0.05,0.0,30.0
10.237778841189767,38.0,62.0,1,3.4011973816621555,5.0,0.0010380127425012528,0.4482758620689655,0.27586206896551724,0.1724137931034483,0.2,0.8,0.0,3.0,0.2,0.0,31.0
10.847052926545164,44.0,377.0,1,3.8501476017100584,5.0,0.0008952638595603476,0.2391304347826087,0.4782608695652174,0.13043478260869565,0.4,0.6,0.0,6.0,0.4,0.0,57.0
10.932303075252127,58.0,118.0,1,6.251903883165888,16.0,0.009257604460807091,0.862934362934363,0.05405405405405406,0.08301158301158301,0.5,0.375,0.125,7.0,0.1875,0.0,63.0
11.2355632920364,44.0,360.0,0,7.271703706887368,20.0,0.018976734365308733,0.4951321279554937,0.3741307371349096,0.055632823365785816,0.15,0.55,0.3,1.0,0.05,2.0,12.0
11.107270338809778,51.0,660.0,2,6.418364935936212,18.0,0.009181882285868604,0.738562091503268,0.16666666666666666,0.00980392156862745,0.2222222222222222,0.6666666666666666,0.1111111111111111,3.0,0.2222222222222222,0.0,18.0
11.03204691757219,74.0,496.0,1,6.785587645007929,20.0,0.014298885528039726,0.5916289592760181,0.1515837104072398,0.19117647058823528,0.4,0.5,0.1,7.0,0.2,0.0,26.0
11.122560769584661,75.0,383.0,1,6.408528791059498,18.0,0.008953900709219859,0.900990099009901,0.07920792079207921,0.009900990099009901,0.3888888888888889,0.4444444444444444,0.16666666666666666,5.0,0.05555555555555555,0.0,8.0
11.165733981956047,78.0,205.0,0,6.981934677156389,15.0,0.0152265587411202,0.36988847583643125,0.34107806691449816,0.027881040892193308,0.4666666666666667,0.26666666666666666,0.26666666666666666,4.0,0.06666666666666667,0.0,29.0
10.155101935826032,55.0,404.0,1,3.5553480614894135,4.0,0.0013218770654329147,0.029411764705882353,0.17647058823529413,0.4411764705882353,0.25,0.5,0.25,7.0,0.25,0.0,75.0
10.3882258415388,59.0,49.0,2,2.4849066497880004,3.0,0.00033873252448112336,0.9090909090909091,0.09090909090909091,0.0,0.3333333333333333,0.6666666666666666,0.0,7.0,0.3333333333333333,0.0,0.0
11.387305551045577,47.0,102.0,1,7.150701457592526,27.610000000000127,0.014445427126561898,0.5400313971742543,0.2425431711145997,0.029827315541601257,0.3548387096774194,0.3225806451612903,0.3225806451612903,5.0,0.03225806451612903,2.0,19.0
11.143266593473202,68.0,275.0,1,6.483107351457199,17.0,0.009450619428042144,0.3782542113323124,0.2434915773353752,0.1669218989280245,0.29411764705882354,0.5882352941176471,0.11764705882352941,4.0,0.058823529411764705,0.0,4.0
11.223308187883937,56.0,447.0,3,7.354362330421477,12.0,0.020867288321265397,0.5480153649167734,0.3117797695262484,0.04673495518565941,0.16666666666666666,0.4166666666666667,0.4166666666666667,5.0,0.5833333333333334,0.0,90.0
11.112328488258925,72.0,656.0,0,7.134093721192866,18.0,0.01870400501559911,0.39584996009577017,0.3671189146049481,0.009577015163607342,0.2222222222222222,0.3333333333333333,0.4444444444444444,3.0,0.16666666666666666,0.0,1.0
10.847052926545164,53.0,653.0,1,4.700480365792417,6.0,0.0021213861020016934,0.22935779816513763,0.3944954128440367,0.1559633027522936,0.5,0.5,0.0,8.0,0.5,0.0,25.0
11.082634735426408,67.0,469.0,1,6.761572768804055,26.0,0.013270594024388368,0.2989571263035921,0.33719582850521435,0.0996523754345307,0.38461538461538464,0.5,0.11538461538461539,7.0,0.15384615384615385,0.0,29.0
11.012578085491866,51.0,450.0,2,6.495265555937008,19.0,0.01090201382131253,0.8547655068078669,0.09833585476550681,0.028744326777609682,0.47368421052631576,0.42105263157894735,0.10526315789473684,7.0,0.2631578947368421,1.0,88.0
10.251782482029256,74.0,60.0,0,4.189654742026425,7.0,0.00229422561061697,0.2153846153846154,0.2,0.13846153846153847,0.2857142857142857,0.5714285714285714,0.14285714285714285,2.0,0.14285714285714285,0.0,58.0
10.60279074590741,49.0,557.0,1,2.639057329615259,3.0,0.0003230134671768623,0.15384615384615385,0.46153846153846156,0.07692307692307693,0.3333333333333333,0.6666666666666666,0.0,6.0,0.3333333333333333,0.0,68.0
11.228597760331022,54.0,671.0,0,7.544861068658458,18.0,0.025115945303052452,0.3814814814814815,0.4894179894179894,0.009523809523809525,0.3888888888888889,0.2777777777777778,0.3333333333333333,5.0,0.05555555555555555,0.0,34.0
11.236196520732264,50.0,625.0,0,7.700747794511798,22.0,0.02913287174414771,0.46717971933001357,0.35264825712992304,0.023087369850611137,0.22727272727272727,0.4090909090909091,0.36363636363636365,4.0,0.0,1.0,40.0
10.17835030752565,50.0,298.0,0,2.9444389791664403,3.0,0.0006837347109321583,0.05555555555555555,0.2777777777777778,0.5,0.0,1.0,0.0,3.0,0.3333333333333333,0.0,12.0
10.933945903428258,61.0,543.0,0,6.541029999189903,19.0,0.012347000678014489,0.8338150289017341,0.09248554913294797,0.07369942196531792,0.5263157894736842,0.42105263157894735,0.05263157894736842,8.0,0.10526315789473684,1.0,9.0
10.300954090533025,41.0,669.0,1,5.111987788356544,8.0,0.005544354838709678,0.3878787878787879,0.4121212121212121,0.10303030303030303,0.375,0.5,0.125,8.0,0.5,0.0,87.0
10.177514314164908,57.0,371.0,1,2.833213344056216,3.0,0.0006082725060827251,0.25,0.3125,0.25,0.3333333333333333,0.6666666666666666,0.0,7.0,0.3333333333333333,0.0,5.0
10.067305637765523,53.0,361.0,1,4.382026634673881,6.0,0.0033532832463177556,0.31645569620253167,0.24050632911392406,0.2911392405063291,0.5,0.5,0.0,7.0,0.5,0.0,87.0
10.561551448966803,63.0,414.0,0,5.765191102784844,10.0,0.008234075608493008,0.3522012578616352,0.13836477987421383,0.279874213836478,0.2,0.3,0.5,3.0,0.1,0.0,56.0
11.306663612524535,39.0,124.0,0,6.658011045870748,26.0,0.009562321013753518,0.2095115681233933,0.5449871465295629,0.09768637532133675,0.11538461538461539,0.5,0.38461538461538464,1.0,0.038461538461538464,0.0,18.0
10.290143539657238,66.0,322.0,2,4.04305126783455,5.0,0.0019021739130434783,0.30357142857142855,0.25,0.05357142857142857,0.2,0.8,0.0,7.0,0.4,0.0,95.0
10.495127893591839,56.0,348.0,2,5.0238805208462765,8.0,0.004178427140406221,0.8609271523178808,0.10596026490066225,0.033112582781456956,0.375,0.5,0.125,7.0,0.625,1.0,48.0
10.827528176270343,69.0,32.0,1,5.921578419643816,13.0,0.007382710169087878,0.7849462365591398,0.09946236559139784,0.0913978494623656,0.46153846153846156,0.46153846153846156,0.07692307692307693,7.0,0.3076923076923077,2.0,3.0
11.284693992107073,53.0,48.0,0,7.220373836723949,18.0,0.01716231326875479,0.2562225475841874,0.4158125915080527,0.1061493411420205,0.2777777777777778,0.3888888888888889,0.3333333333333333,2.0,0.05555555555555555,1.0,70.0
10.900048658473553,59.0,159.0,1,5.272999558563747,9.0,0.0035807892502491786,0.6958762886597938,0.20103092783505155,0.03608247422680412,0.2222222222222222,0.5555555555555556,0.2222222222222222,2.0,0.1111111111111111,0.0,79.0
10.847052926545164,69.0,587.0,3,6.403574197934815,17.0,0.011735741463367165,0.3814262023217247,0.31840796019900497,0.087893864013267,0.4117647058823529,0.47058823529411764,0.11764705882352941,9.0,0.7058823529411765,0.0,4.0
10.847052926545164,69.0,33.0,2,2.9444389791664403,3.0,0.0003503206406975273,0.3888888888888889,0.4444444444444444,0.05555555555555555,0.3333333333333333,0.6666666666666666,0.0,7.0,0.3333333333333333,0.0,45.0
10.847052926545164,53.0,218.0,0,6.893656354602635,14.0,0.019170323949281354,0.4517766497461929,0.36446700507614216,0.018274111675126905,0.14285714285714285,0.5714285714285714,0.2857142857142857,1.0,0.07142857142857142,0.0,87.0
10.654785709738103,54.0,98.0,1,3.4965075614664802,4.0,0.0007548237958201632,0.46875,0.3125,0.125,0.25,0.75,0.0,7.0,0.25,0.0,69.0
10.070145404863476,56.0,36.0,1,3.784189633918261,7.0,0.0018200287818505036,0.627906976744186,0.32558139534883723,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,5.0,0.42857142857142855,0.0,84.0
10.312180777995717,43.0,38.0,1,3.828641396489095,5.0,0.0014952153110047847,0.1111111111111111,0.24444444444444444,0.2,0.4,0.6,0.0,6.0,0.2,0.0,30.0
10.77722562648903,66.0,584.0,1,6.408528791059498,17.0,0.012647132481843225,0.8333333333333334,0.0429042904290429,0.12376237623762376,0.4117647058823529,0.35294117647058826,0.23529411764705882,6.0,0.29411764705882354,1.0,72.0
10.855415662001414,54.0,444.0,2,4.1588830833596715,5.0,0.0012159110647906896,0.8095238095238095,0.1111111111111111,0.031746031746031744,0.4,0.6,0.0,7.0,0.4,0.0,37.0
11.270828425738932,75.0,210.0,0,6.88653164253051,24.0,0.012459074869103278,0.2116564417177914,0.4570552147239264,0.2280163599182004,0.20833333333333334,0.5,0.2916666666666667,2.0,0.041666666666666664,1.0,44.0
10.822793733370741,43.0,374.0,0,6.018593214496234,14.0,0.008175473579262214,0.32926829268292684,0.22439024390243903,0.026829268292682926,0.35714285714285715,0.5,0.14285714285714285,5.0,0.14285714285714285,0.0,32.0
10.775282884523719,66.0,341.0,1,4.290459441148391,5.0,0.001505551721974782,0.7361111111111112,0.06944444444444445,0.1388888888888889,0.4,0.6,0.0,8.0,0.4,0.0,0.0
10.450307536525495,67.0,91.0,1,4.02535169073515,5.0,0.0015917115239914338,0.7454545454545455,0.10909090909090909,0.09090909090909091,0.4,0.6,0.0,6.0,0.4,0.0,43.0
11.358538090466329,47.0,435.0,1,7.064759027791802,25.0,0.013641721027388469,0.330196749358426,0.15654405474764757,0.0949529512403764,0.36,0.44,0.2,5.0,0.08,0.0,59.0
11.095089148047066,81.0,408.0,0,7.02197642307216,15.0,0.017009385535947514,0.5017857142857143,0.24642857142857144,0.07232142857142858,0.4,0.4,0.2,4.0,0.06666666666666667,0.0,68.0
11.375913737285305,67.0,52.0,0,7.001245622069476,19.0,0.012580996616778485,0.19781221513217867,0.6289881494986327,0.03463992707383774,0.15789473684210525,0.2631578947368421,0.5789473684210527,1.0,0.05263157894736842,0.0,35.0
10.11029844922944,47.0,201.0,1,3.4011973816621555,4.0,0.0011791493860291128,0.034482758620689655,0.20689655172413793,0.3103448275862069,0.25,0.75,0.0,5.0,0.25,0.0,94.0
10.80155321211961,62.0,278.0,2,5.236441962829949,9.0,0.003808864265927978,0.7700534759358288,0.1711229946524064,0.0374331550802139,0.4444444444444444,0.4444444444444444,0.1111111111111111,7.0,0.4444444444444444,0.0,15.0
10.866929010196616,57.0,512.0,2,6.814542897259958,22.0,0.017362104821322954,0.3241758241758242,0.2978021978021978,0.07142857142857142,0.2727272727272727,0.5454545454545454,0.18181818181818182,6.0,0.18181818181818182,0.0,56.0
10.559918880159413,48.0,557.0,1,4.983606621708336,7.0,0.0037606660269211816,0.5241379310344828,0.21379310344827587,0.18620689655172415,0.42857142857142855,0.42857142857142855,0.14285714285714285,7.0,0.2857142857142857,0.0,17.0
11.397054350427297,66.0,569.0,0,6.7464121285733745,13.0,0.009544341889555122,0.5341176470588235,0.12470588235294118,0.05058823529411765,0.38461538461538464,0.3076923076923077,0.3076923076923077,2.0,0.07692307692307693,0.0,18.0
11.255436297881227,47.0,239.0,1,6.877296071497429,23.0,0.012535900023286502,0.43859649122807015,0.3013415892672859,0.08152734778121776,0.2608695652173913,0.4782608695652174,0.2608695652173913,3.0,0.043478260869565216,0.0,46.0
11.129128889332778,35.0,596.0,0,7.507141079727608,16.0,0.026715204180489095,0.7318681318681318,0.17087912087912088,0.04725274725274725,0.4375,0.3125,0.25,9.0,0.0625,1.0,40.0
10.955863912197044,63.0,4.0,1,6.411818267709897,17.0,0.010613042871107387,0.8667763157894737,0.03453947368421053,0.09868421052631579,0.47058823529411764,0.47058823529411764,0.058823529411764705,6.0,0.17647058823529413,1.0,27.0
11.362544338109172,35.0,543.0,0,6.594413459749778,24.0,0.008484721689505677,0.6712328767123288,0.17123287671232876,0.030136986301369864,0.25,0.4583333333333333,0.2916666666666667,3.0,0.041666666666666664,2.0,95.0
10.691376569605758,46.0,564.0,1,6.313548046277095,16.0,0.012530131441306226,0.6860254083484574,0.18330308529945555,0.1306715063520871,0.375,0.375,0.25,7.0,0.3125,0.0,19.0
10.835376005033337,64.0,292.0,2,4.74493212836325,6.0,0.0022447573102293986,0.5614035087719298,0.18421052631578946,0.23684210526315788,0.3333333333333333,0.5,0.16666666666666666,6.0,0.3333333333333333,0.0,27.0
11.416040045126518,56.0,156.0,0,7.45298232946546,15.0,0.018994105657467085,0.31728538283062646,0.4709976798143852,0.0191415313225058,0.26666666666666666,0.3333333333333333,0.4,1.0,0.0,2.0,25.0
10.506463824584774,48.0,495.0,1,6.359573868672378,15.0,0.015786593707250343,0.08145580589254767,0.16291161178509533,0.20797227036395147,0.6,0.3333333333333333,0.06666666666666667,9.0,0.3333333333333333,0.0,74.0
10.333775346075639,59.0,353.0,2,4.406719247264253,5.0,0.0026338893766461808,0.14814814814814814,0.30864197530864196,0.37037037037037035,0.2,0.6,0.2,5.0,0.4,0.0,85.0
9.995109119583352,57.0,227.0,1,3.5263605246161616,5.0,0.0015056118258965235,0.030303030303030304,0.21212121212121213,0.09090909090909091,0.4,0.6,0.0,6.0,0.4,0.0,37.0
10.935425707936245,73.0,374.0,1,6.493753839851687,18.0,0.01175862744748704,0.48484848484848486,0.2015151515151515,0.07272727272727272,0.3333333333333333,0.5555555555555556,0.1111111111111111,4.0,0.2222222222222222,0.0,65.0
10.390778393168455,59.0,125.0,1,4.394449154672439,6.0,0.0024572288601529624,0.425,0.3625,0.125,0.3333333333333333,0.5,0.16666666666666666,5.0,0.5,0.0,13.0
9.878733688069898,41.0,298.0,2,3.4339872044851463,4.0,0.0015376729882111738,0.3,0.23333333333333334,0.23333333333333334,0.25,0.75,0.0,7.0,0.5,0.0,63.0
10.341516651517555,50.0,433.0,1,3.784189633918261,4.0,0.0013874548270521425,0.3953488372093023,0.32558139534883723,0.046511627906976744,0.25,0.75,0.0,7.0,0.25,0.0,83.0
11.532443738116108,43.0,474.0,0,7.035268599281097,27.0,0.011130724722957733,0.6361233480176212,0.08986784140969163,0.14801762114537445,0.2222222222222222,0.48148148148148145,0.2962962962962963,2.0,0.0,3.0,69.0
11.17729887069272,61.0,496.0,0,6.327936783729195,14.0,0.00781949418084154,0.2898032200357782,0.22182468694096602,0.3076923076923077,0.21428571428571427,0.5,0.2857142857142857,1.0,0.14285714285714285,0.0,87.0
11.284869869294997,42.0,434.0,0,7.562161631225652,15.0,0.024156167171228662,0.23400936037441497,0.49453978159126366,0.11232449297971919,0.2,0.4,0.4,1.0,0.06666666666666667,0.0,37.0
10.903181493116058,73.0,21.0,2,4.51085950651685,6.0,0.0016559947008169575,0.7777777777777778,0.17777777777777778,0.044444444444444446,0.3333333333333333,0.6666666666666666,0.0,6.0,0.3333333333333333,0.0,51.0
10.847052926545164,65.0,353.0,1,6.003887067106539,14.0,0.007862752157877835,0.8712871287128713,0.06683168316831684,0.03712871287128713,0.42857142857142855,0.5,0.07142857142857142,6.0,0.21428571428571427,0.0,23.0
11.256444857795005,70.0,50.0,2,6.495265555937008,19.0,0.008542700578990902,0.7443267776096822,0.1664145234493192,0.018154311649016642,0.3157894736842105,0.5263157894736842,0.15789473684210525,4.0,0.21052631578947367,0.0,72.0
11.050874132231819,74.0,272.0,1,6.139884552226255,14.0,0.007349439664751262,0.2591792656587473,0.15766738660907129,0.12526997840172785,0.35714285714285715,0.35714285714285715,0.2857142857142857,5.0,0.35714285714285715,0.0,10.0
